date,seafood,temp,windspeed,rain,snow
4:45 PM February 18 2016,1,0.0,22.2,0,0
5:00 PM February 18 2016,1,0.0,22.2,0,0
5:15 PM February 18 2016,1,0.0,22.2,0,0
5:30 PM February 18 2016,1,-1.1,25.9,0,0
5:45 PM February 18 2016,1,-1.1,25.9,0,0
6:00 PM February 18 2016,1,-1.1,25.9,0,0
6:15 PM February 18 2016,1,-1.1,25.9,0,0
6:30 PM February 18 2016,1,-1.7,14.8,0,0
6:45 PM February 18 2016,1,-1.7,14.8,0,0
7:00 PM February 18 2016,1,-1.7,14.8,0,0
7:15 PM February 18 2016,1,-1.7,14.8,0,0
7:30 PM February 18 2016,1,-1.7,13.0,0,0
8:00 AM February 19 2016,0,-2.2,7.4,0,0
8:15 AM February 19 2016,0,-2.2,7.4,0,0
8:30 AM February 19 2016,0,-2.2,7.4,0,0
8:45 AM February 19 2016,0,-2.2,7.4,0,0
9:00 AM February 19 2016,0,-2.2,7.4,0,0
9:15 AM February 19 2016,0,-2.2,7.4,0,0
9:30 AM February 19 2016,0,-0.6,0.0,0,0
9:45 AM February 19 2016,0,-0.6,0.0,0,0
10:00 AM February 19 2016,0,-0.6,0.0,0,0
10:15 AM February 19 2016,0,-0.6,0.0,0,0
10:30 AM February 19 2016,0,0.0,0.0,0,0
10:45 AM February 19 2016,0,0.0,0.0,0,0
11:00 AM February 19 2016,1,0.0,0.0,0,0
11:15 AM February 19 2016,1,0.0,0.0,0,0
11:30 AM February 19 2016,1,1.7,7.4,0,0
11:45 AM February 19 2016,1,1.7,7.4,0,0
12:00 PM February 19 2016,1,1.7,7.4,0,0
12:15 PM February 19 2016,1,1.7,7.4,0,0
12:30 PM February 19 2016,1,1.7,14.8,0,0
12:45 PM February 19 2016,1,1.7,14.8,0,0
1:00 PM February 19 2016,1,1.7,14.8,0,0
1:15 PM February 19 2016,1,1.7,14.8,0,0
1:30 PM February 19 2016,1,2.8,14.8,0,0
1:45 PM February 19 2016,1,2.8,14.8,0,0
2:00 PM February 19 2016,1,2.8,14.8,0,0
2:15 PM February 19 2016,1,2.8,14.8,0,0
2:30 PM February 19 2016,1,1.7,20.4,0,0
2:45 PM February 19 2016,1,1.7,20.4,0,0
3:00 PM February 19 2016,1,1.7,20.4,0,0
3:15 PM February 19 2016,1,1.7,20.4,0,0
3:30 PM February 19 2016,1,1.7,20.4,0,0
3:45 PM February 19 2016,1,1.7,20.4,0,0
4:00 PM February 19 2016,0,1.7,20.4,0,0
4:15 PM February 19 2016,0,1.7,20.4,0,0
4:30 PM February 19 2016,0,1.1,14.8,0,0
4:45 PM February 19 2016,0,1.1,14.8,0,0
5:00 PM February 19 2016,0,1.1,14.8,0,0
5:15 PM February 19 2016,0,1.1,14.8,0,0
5:30 PM February 19 2016,0,0.0,14.8,0,0
5:45 PM February 19 2016,0,0.0,14.8,0,0
6:00 PM February 19 2016,0,0.0,14.8,0,0
6:15 PM February 19 2016,0,0.0,14.8,0,0
6:30 PM February 19 2016,0,0.0,13.0,0,0
6:45 PM February 19 2016,0,0.0,13.0,0,0
7:00 PM February 19 2016,0,0.0,13.0,0,0
7:15 PM February 19 2016,0,0.0,13.0,0,0
7:30 PM February 19 2016,0,0.0,11.1,0,0
8:00 AM February 20 2016,0,7.8,20.4,0,0
8:15 AM February 20 2016,0,7.8,20.4,0,0
8:30 AM February 20 2016,0,7.8,20.4,0,0
8:45 AM February 20 2016,0,7.8,20.4,0,0
9:00 AM February 20 2016,0,7.8,20.4,0,0
9:15 AM February 20 2016,0,7.8,20.4,0,0
9:30 AM February 20 2016,0,8.3,14.8,0,0
9:45 AM February 20 2016,0,8.3,14.8,0,0
10:00 AM February 20 2016,0,8.3,14.8,0,0
10:15 AM February 20 2016,0,8.3,14.8,0,0
10:30 AM February 20 2016,0,11.1,22.2,0,0
10:45 AM February 20 2016,0,11.1,22.2,0,0
11:00 AM February 20 2016,0,11.1,22.2,0,0
11:15 AM February 20 2016,0,11.1,22.2,0,0
11:30 AM February 20 2016,0,12.8,14.8,0,0
11:45 AM February 20 2016,0,12.8,14.8,0,0
12:00 PM February 20 2016,0,12.8,14.8,0,0
12:15 PM February 20 2016,0,12.8,14.8,0,0
12:30 PM February 20 2016,0,13.3,20.4,0,0
12:45 PM February 20 2016,0,13.3,20.4,0,0
1:00 PM February 20 2016,0,13.3,20.4,0,0
1:15 PM February 20 2016,0,13.3,20.4,0,0
1:30 PM February 20 2016,0,12.2,16.7,0,0
1:45 PM February 20 2016,0,12.2,16.7,0,0
2:00 PM February 20 2016,0,12.2,16.7,0,0
2:15 PM February 20 2016,0,12.2,16.7,0,0
2:30 PM February 20 2016,0,12.8,16.7,0,0
2:45 PM February 20 2016,0,12.8,16.7,0,0
3:00 PM February 20 2016,0,12.8,16.7,0,0
3:15 PM February 20 2016,0,12.8,16.7,0,0
3:30 PM February 20 2016,0,13.9,22.2,0,0
3:45 PM February 20 2016,0,13.9,22.2,0,0
4:00 PM February 20 2016,0,13.9,22.2,0,0
4:15 PM February 20 2016,0,13.9,22.2,0,0
4:30 PM February 20 2016,0,8.9,14.8,0,0
4:45 PM February 20 2016,0,8.9,14.8,0,0
5:00 PM February 20 2016,0,8.9,14.8,0,0
5:15 PM February 20 2016,0,8.9,14.8,0,0
5:30 PM February 20 2016,0,7.8,16.7,0,0
5:45 PM February 20 2016,0,7.8,16.7,0,0
6:00 PM February 20 2016,0,7.8,16.7,0,0
6:15 PM February 20 2016,0,7.8,16.7,0,0
6:30 PM February 20 2016,0,7.8,16.7,0,0
6:45 PM February 20 2016,0,7.8,16.7,0,0
7:00 PM February 20 2016,0,7.8,16.7,0,0
7:15 PM February 20 2016,0,7.8,16.7,0,0
7:30 PM February 20 2016,0,8.9,13.0,0,0
8:00 AM February 22 2016,0,5.0,9.3,0,0
8:15 AM February 22 2016,0,5.0,9.3,0,0
8:30 AM February 22 2016,0,5.0,9.3,0,0
8:45 AM February 22 2016,0,5.0,9.3,0,0
9:00 AM February 22 2016,0,5.0,9.3,0,0
9:15 AM February 22 2016,0,5.0,9.3,0,0
9:30 AM February 22 2016,0,6.1,0.0,0,0
9:45 AM February 22 2016,0,6.1,0.0,0,0
10:00 AM February 22 2016,0,6.1,0.0,0,0
10:15 AM February 22 2016,0,6.1,0.0,0,0
10:30 AM February 22 2016,0,7.8,9.3,0,0
10:45 AM February 22 2016,0,7.8,9.3,0,0
11:00 AM February 22 2016,0,7.8,9.3,0,0
11:15 AM February 22 2016,0,7.8,9.3,0,0
11:30 AM February 22 2016,0,8.3,14.8,0,0
11:45 AM February 22 2016,0,8.3,14.8,0,0
12:00 PM February 22 2016,0,8.3,14.8,0,0
12:15 PM February 22 2016,0,8.3,14.8,0,0
12:30 PM February 22 2016,0,9.4,7.4,0,0
12:45 PM February 22 2016,0,9.4,7.4,0,0
1:00 PM February 22 2016,0,9.4,7.4,0,0
1:15 PM February 22 2016,0,9.4,7.4,0,0
1:30 PM February 22 2016,0,10.0,14.8,0,0
1:45 PM February 22 2016,0,10.0,14.8,0,0
2:00 PM February 22 2016,0,10.0,14.8,0,0
2:15 PM February 22 2016,0,10.0,14.8,0,0
2:30 PM February 22 2016,0,8.3,18.5,0,0
2:45 PM February 22 2016,0,8.3,18.5,0,0
3:00 PM February 22 2016,0,8.3,18.5,0,0
3:15 PM February 22 2016,0,8.3,18.5,0,0
3:30 PM February 22 2016,0,7.8,14.8,0,0
3:45 PM February 22 2016,0,7.8,14.8,0,0
4:00 PM February 22 2016,0,7.8,14.8,0,0
4:15 PM February 22 2016,0,7.8,14.8,0,0
4:30 PM February 22 2016,0,6.7,9.3,0,0
4:45 PM February 22 2016,0,6.7,9.3,0,0
5:00 PM February 22 2016,0,6.7,9.3,0,0
5:15 PM February 22 2016,0,6.7,9.3,0,0
5:30 PM February 22 2016,0,4.4,14.8,0,0
5:45 PM February 22 2016,0,4.4,14.8,0,0
6:00 PM February 22 2016,0,4.4,14.8,0,0
6:15 PM February 22 2016,0,4.4,14.8,0,0
6:30 PM February 22 2016,0,2.8,13.0,0,0
6:45 PM February 22 2016,0,2.8,13.0,0,0
7:00 PM February 22 2016,0,2.8,13.0,0,0
7:15 PM February 22 2016,0,2.8,13.0,0,0
7:30 PM February 22 2016,0,2.2,9.3,0,0
8:00 AM February 23 2016,0,0.6,13.0,0,0
8:15 AM February 23 2016,0,0.6,13.0,0,0
8:30 AM February 23 2016,0,0.6,13.0,0,0
8:45 AM February 23 2016,0,0.6,13.0,0,0
9:00 AM February 23 2016,0,0.6,13.0,0,0
9:15 AM February 23 2016,0,0.6,13.0,0,0
9:30 AM February 23 2016,0,2.2,13.0,0,0
9:45 AM February 23 2016,0,2.2,13.0,0,0
10:00 AM February 23 2016,0,2.2,13.0,0,0
10:15 AM February 23 2016,0,2.2,13.0,0,0
10:30 AM February 23 2016,0,3.3,14.8,0,0
10:45 AM February 23 2016,0,3.3,14.8,0,0
11:00 AM February 23 2016,0,3.3,14.8,0,0
11:15 AM February 23 2016,0,3.3,14.8,0,0
11:30 AM February 23 2016,0,3.9,16.7,0,0
11:45 AM February 23 2016,0,3.9,16.7,0,0
12:00 PM February 23 2016,0,3.9,16.7,0,0
12:15 PM February 23 2016,0,3.9,16.7,0,0
12:30 PM February 23 2016,0,3.9,18.5,0,0
12:45 PM February 23 2016,0,3.9,18.5,0,0
1:00 PM February 23 2016,0,3.9,18.5,0,0
1:15 PM February 23 2016,0,3.9,18.5,0,0
1:30 PM February 23 2016,0,3.9,20.4,0,0
1:45 PM February 23 2016,0,3.9,20.4,0,0
2:00 PM February 23 2016,0,3.9,20.4,0,0
2:15 PM February 23 2016,0,3.9,20.4,0,0
2:30 PM February 23 2016,0,3.9,16.7,0,0
2:45 PM February 23 2016,0,3.9,16.7,0,0
3:00 PM February 23 2016,0,3.9,16.7,0,0
3:15 PM February 23 2016,0,3.9,16.7,0,0
3:30 PM February 23 2016,0,3.3,22.2,0,0
3:45 PM February 23 2016,0,3.3,22.2,0,0
4:00 PM February 23 2016,0,3.3,22.2,0,0
4:15 PM February 23 2016,0,3.3,22.2,0,0
4:30 PM February 23 2016,0,3.3,20.4,0,0
4:45 PM February 23 2016,0,3.3,20.4,0,0
5:00 PM February 23 2016,0,3.3,20.4,0,0
5:15 PM February 23 2016,0,3.3,20.4,0,0
5:30 PM February 23 2016,0,2.2,24.1,0,1
5:45 PM February 23 2016,0,2.2,24.1,0,1
6:00 PM February 23 2016,0,1.7,22.2,0,1
6:15 PM February 23 2016,0,1.7,22.2,0,1
6:30 PM February 23 2016,0,1.1,18.5,0,1
6:45 PM February 23 2016,0,1.1,18.5,0,1
7:00 PM February 23 2016,0,1.1,18.5,0,1
7:15 PM February 23 2016,0,1.1,18.5,0,1
7:30 PM February 23 2016,0,1.1,18.5,0,1
8:00 AM February 24 2016,0,5.6,14.8,0,0
8:15 AM February 24 2016,0,5.6,14.8,0,0
8:30 AM February 24 2016,0,5.6,14.8,0,0
8:45 AM February 24 2016,0,5.6,14.8,0,0
9:00 AM February 24 2016,0,5.6,14.8,0,0
9:15 AM February 24 2016,0,6.1,13.0,0,0
9:30 AM February 24 2016,0,6.1,13.0,0,0
9:45 AM February 24 2016,0,6.1,11.1,1,0
10:00 AM February 24 2016,0,6.1,11.1,1,0
10:15 AM February 24 2016,0,6.1,11.1,1,0
10:30 AM February 24 2016,0,7.0,13.0,0,0
10:45 AM February 24 2016,0,7.0,13.0,0,0
11:00 AM February 24 2016,0,7.2,11.1,0,0
11:15 AM February 24 2016,0,7.2,11.1,0,0
11:30 AM February 24 2016,0,7.2,11.1,0,0
11:45 AM February 24 2016,0,7.8,11.1,1,0
12:00 PM February 24 2016,0,7.8,11.1,1,0
12:15 PM February 24 2016,0,7.8,11.1,1,0
12:30 PM February 24 2016,0,8.3,9.3,1,0
12:45 PM February 24 2016,0,8.3,9.3,1,0
1:00 PM February 24 2016,0,8.3,9.3,1,0
1:15 PM February 24 2016,0,8.3,13.0,1,0
1:30 PM February 24 2016,0,8.3,9.3,1,0
1:45 PM February 24 2016,0,8.3,7.4,1,0
2:00 PM February 24 2016,0,8.3,13.0,1,0
2:15 PM February 24 2016,0,8.3,9.3,1,0
2:30 PM February 24 2016,0,8.3,11.1,1,0
2:45 PM February 24 2016,0,8.3,9.3,1,0
3:00 PM February 24 2016,0,8.3,11.1,1,0
3:15 PM February 24 2016,0,8.3,7.4,1,0
3:30 PM February 24 2016,0,8.3,7.4,1,0
3:45 PM February 24 2016,0,8.3,9.3,1,0
4:00 PM February 24 2016,0,8.3,9.3,1,0
4:15 PM February 24 2016,0,8.3,7.4,0,0
4:30 PM February 24 2016,0,8.3,9.3,0,0
4:45 PM February 24 2016,0,8.3,5.6,1,0
5:00 PM February 24 2016,0,8.3,7.4,1,0
5:15 PM February 24 2016,0,8.3,7.4,1,0
5:30 PM February 24 2016,0,10.0,18.5,1,0
5:45 PM February 24 2016,0,11.0,14.8,1,0
6:00 PM February 24 2016,0,11.1,16.7,1,0
6:15 PM February 24 2016,0,12.8,27.8,1,0
6:30 PM February 24 2016,0,12.8,27.8,1,0
6:45 PM February 24 2016,0,13.0,24.1,1,0
7:00 PM February 24 2016,0,12.8,29.6,1,0
7:15 PM February 24 2016,0,12.8,29.6,1,0
7:30 PM February 24 2016,0,13.3,29.6,1,0
8:00 AM February 25 2016,0,12.2,25.9,0,0
8:15 AM February 25 2016,0,12.2,25.9,0,0
8:30 AM February 25 2016,0,12.2,25.9,0,0
8:45 AM February 25 2016,0,12.2,25.9,0,0
9:00 AM February 25 2016,0,12.2,25.9,0,0
9:15 AM February 25 2016,0,12.2,25.9,0,0
9:30 AM February 25 2016,0,12.2,18.5,1,0
9:45 AM February 25 2016,0,12.2,18.5,1,0
10:00 AM February 25 2016,0,12.2,18.5,1,0
10:15 AM February 25 2016,0,12.2,18.5,1,0
10:30 AM February 25 2016,0,13.9,31.5,0,0
10:45 AM February 25 2016,0,13.9,31.5,0,0
11:00 AM February 25 2016,0,13.9,31.5,0,0
11:15 AM February 25 2016,0,13.9,31.5,0,0
11:30 AM February 25 2016,0,13.3,27.8,0,0
11:45 AM February 25 2016,0,13.3,27.8,0,0
12:00 PM February 25 2016,0,13.3,27.8,0,0
12:15 PM February 25 2016,0,13.3,27.8,0,0
12:30 PM February 25 2016,0,12.8,38.9,0,0
12:45 PM February 25 2016,0,12.8,38.9,0,0
1:00 PM February 25 2016,0,12.8,38.9,0,0
1:15 PM February 25 2016,0,12.8,38.9,0,0
1:30 PM February 25 2016,0,12.8,40.7,0,0
1:45 PM February 25 2016,0,12.8,40.7,0,0
2:00 PM February 25 2016,0,12.8,40.7,0,0
2:15 PM February 25 2016,0,12.8,40.7,0,0
2:30 PM February 25 2016,0,12.2,25.9,0,0
2:45 PM February 25 2016,0,12.2,25.9,0,0
3:00 PM February 25 2016,0,12.2,25.9,0,0
3:15 PM February 25 2016,0,12.2,25.9,0,0
3:30 PM February 25 2016,0,10.6,38.9,0,0
3:45 PM February 25 2016,0,10.6,38.9,0,0
4:00 PM February 25 2016,0,10.6,38.9,0,0
4:15 PM February 25 2016,0,10.6,38.9,0,0
4:30 PM February 25 2016,0,10.0,31.5,0,0
4:45 PM February 25 2016,0,10.0,31.5,0,0
5:00 PM February 25 2016,0,10.0,31.5,0,0
5:15 PM February 25 2016,0,10.0,31.5,0,0
5:30 PM February 25 2016,0,8.9,29.6,1,0
5:45 PM February 25 2016,0,8.9,29.6,1,0
6:00 PM February 25 2016,0,8.9,29.6,1,0
6:15 PM February 25 2016,0,8.9,29.6,1,0
6:30 PM February 25 2016,0,7.8,33.3,0,0
6:45 PM February 25 2016,0,7.8,33.3,0,0
7:00 PM February 25 2016,0,7.8,33.3,0,0
7:15 PM February 25 2016,0,7.8,33.3,0,0
7:30 PM February 25 2016,0,6.1,33.3,0,0
8:00 AM February 26 2016,0,1.1,31.5,0,0
8:15 AM February 26 2016,0,1.1,31.5,0,0
8:30 AM February 26 2016,0,1.1,31.5,0,0
8:45 AM February 26 2016,0,1.1,31.5,0,0
9:00 AM February 26 2016,0,1.1,31.5,0,0
9:15 AM February 26 2016,0,1.1,31.5,0,0
9:30 AM February 26 2016,0,1.7,33.3,0,0
9:45 AM February 26 2016,0,1.7,33.3,0,0
10:00 AM February 26 2016,0,1.7,33.3,0,0
10:15 AM February 26 2016,0,1.7,33.3,0,0
10:30 AM February 26 2016,0,2.8,24.1,0,0
10:45 AM February 26 2016,0,2.8,24.1,0,0
11:00 AM February 26 2016,0,2.8,24.1,0,0
11:15 AM February 26 2016,0,2.8,24.1,0,0
11:30 AM February 26 2016,0,3.3,37.0,0,0
11:45 AM February 26 2016,0,3.3,37.0,0,0
12:00 PM February 26 2016,0,3.3,37.0,0,0
12:15 PM February 26 2016,0,3.3,37.0,0,0
12:30 PM February 26 2016,0,3.3,29.6,0,0
12:45 PM February 26 2016,0,3.3,29.6,0,0
1:00 PM February 26 2016,0,3.3,29.6,0,0
1:15 PM February 26 2016,0,3.3,29.6,0,0
1:30 PM February 26 2016,0,2.8,35.2,0,0
1:45 PM February 26 2016,0,2.8,35.2,0,0
2:00 PM February 26 2016,0,2.8,35.2,0,0
2:15 PM February 26 2016,0,2.8,35.2,0,0
2:30 PM February 26 2016,0,2.8,31.5,0,0
2:45 PM February 26 2016,0,2.8,31.5,0,0
3:00 PM February 26 2016,0,2.8,31.5,0,0
3:15 PM February 26 2016,0,2.8,31.5,0,0
3:30 PM February 26 2016,0,1.7,31.5,0,0
3:45 PM February 26 2016,0,1.7,31.5,0,0
4:00 PM February 26 2016,1,1.7,31.5,0,0
4:15 PM February 26 2016,1,1.7,31.5,0,0
4:30 PM February 26 2016,1,0.6,22.2,0,0
4:45 PM February 26 2016,1,0.6,22.2,0,0
5:00 PM February 26 2016,1,0.6,22.2,0,0
5:15 PM February 26 2016,1,0.6,22.2,0,0
5:30 PM February 26 2016,1,-0.6,22.2,0,0
5:45 PM February 26 2016,1,-0.6,22.2,0,0
6:00 PM February 26 2016,1,-0.6,22.2,0,0
6:15 PM February 26 2016,1,-0.6,22.2,0,0
6:30 PM February 26 2016,1,-1.1,24.1,0,0
6:45 PM February 26 2016,1,-1.1,24.1,0,0
7:00 PM February 26 2016,1,-1.1,24.1,0,0
7:15 PM February 26 2016,1,-1.1,24.1,0,0
7:30 PM February 26 2016,1,-2.2,31.5,0,0
8:00 AM February 27 2016,0,-3.3,14.8,0,0
8:15 AM February 27 2016,0,-3.3,14.8,0,0
8:30 AM February 27 2016,0,-3.3,14.8,0,0
8:45 AM February 27 2016,0,-3.3,14.8,0,0
9:00 AM February 27 2016,0,-3.3,14.8,0,0
9:15 AM February 27 2016,0,-3.3,14.8,0,0
9:30 AM February 27 2016,0,-1.7,13.0,0,0
9:45 AM February 27 2016,0,-1.7,13.0,0,0
10:00 AM February 27 2016,0,-1.7,13.0,0,0
10:15 AM February 27 2016,0,-1.7,13.0,0,0
10:30 AM February 27 2016,0,-0.6,5.6,0,0
10:45 AM February 27 2016,0,-0.6,5.6,0,0
11:00 AM February 27 2016,0,-0.6,5.6,0,0
11:15 AM February 27 2016,0,-0.6,5.6,0,0
11:30 AM February 27 2016,0,1.1,9.3,0,0
11:45 AM February 27 2016,0,1.1,9.3,0,0
12:00 PM February 27 2016,0,1.1,9.3,0,0
12:15 PM February 27 2016,0,1.1,9.3,0,0
12:30 PM February 27 2016,0,2.8,16.7,0,0
12:45 PM February 27 2016,0,2.8,16.7,0,0
1:00 PM February 27 2016,0,2.8,16.7,0,0
1:15 PM February 27 2016,0,2.8,16.7,0,0
1:30 PM February 27 2016,0,2.8,14.8,0,0
1:45 PM February 27 2016,0,2.8,14.8,0,0
2:00 PM February 27 2016,0,2.8,14.8,0,0
2:15 PM February 27 2016,0,2.8,14.8,0,0
2:30 PM February 27 2016,0,3.9,20.4,0,0
2:45 PM February 27 2016,0,3.9,20.4,0,0
3:00 PM February 27 2016,0,3.9,20.4,0,0
3:15 PM February 27 2016,0,3.9,20.4,0,0
3:30 PM February 27 2016,0,2.8,18.5,0,0
3:45 PM February 27 2016,0,2.8,18.5,0,0
4:00 PM February 27 2016,0,2.8,18.5,0,0
4:15 PM February 27 2016,0,2.8,18.5,0,0
4:30 PM February 27 2016,0,1.7,16.7,0,0
4:45 PM February 27 2016,0,1.7,16.7,0,0
5:00 PM February 27 2016,0,1.7,16.7,0,0
5:15 PM February 27 2016,0,1.7,16.7,0,0
5:30 PM February 27 2016,0,0.0,20.4,0,0
5:45 PM February 27 2016,0,0.0,20.4,0,0
6:00 PM February 27 2016,0,0.0,20.4,0,0
6:15 PM February 27 2016,0,0.0,20.4,0,0
6:30 PM February 27 2016,0,-0.6,14.8,0,0
6:45 PM February 27 2016,0,-0.6,14.8,0,0
7:00 PM February 27 2016,0,-0.6,14.8,0,0
7:15 PM February 27 2016,0,-0.6,14.8,0,0
7:30 PM February 27 2016,0,-0.6,14.8,0,0
8:00 AM March 1 2016,0,2.2,16.7,0,0
8:15 AM March 1 2016,0,2.2,16.7,0,0
8:30 AM March 1 2016,0,2.2,16.7,0,0
8:45 AM March 1 2016,0,2.2,16.7,0,0
9:00 AM March 1 2016,0,2.2,16.7,0,0
9:15 AM March 1 2016,0,2.2,16.7,0,0
9:30 AM March 1 2016,0,3.9,11.1,0,0
9:45 AM March 1 2016,0,3.9,11.1,0,0
10:00 AM March 1 2016,0,3.9,11.1,0,0
10:15 AM March 1 2016,0,3.9,11.1,0,0
10:30 AM March 1 2016,0,5.0,0.0,0,0
10:45 AM March 1 2016,0,5.0,0.0,0,0
11:00 AM March 1 2016,0,5.0,0.0,0,0
11:15 AM March 1 2016,0,5.0,0.0,0,0
11:30 AM March 1 2016,0,6.1,11.1,0,0
11:45 AM March 1 2016,0,6.1,11.1,0,0
12:00 PM March 1 2016,0,6.1,11.1,0,0
12:15 PM March 1 2016,0,6.1,11.1,0,0
12:30 PM March 1 2016,0,6.7,7.4,0,0
12:45 PM March 1 2016,0,6.7,7.4,0,0
1:00 PM March 1 2016,0,6.7,7.4,0,0
1:15 PM March 1 2016,0,6.7,7.4,0,0
1:30 PM March 1 2016,0,7.8,13.0,0,0
1:45 PM March 1 2016,0,7.8,13.0,0,0
2:00 PM March 1 2016,0,7.8,13.0,0,0
2:15 PM March 1 2016,0,7.8,13.0,0,0
2:30 PM March 1 2016,0,7.2,13.0,0,0
2:45 PM March 1 2016,0,7.2,13.0,0,0
3:00 PM March 1 2016,0,7.2,13.0,0,0
3:15 PM March 1 2016,0,7.2,13.0,0,0
3:30 PM March 1 2016,0,7.2,16.7,0,0
3:45 PM March 1 2016,0,7.2,16.7,0,0
4:00 PM March 1 2016,0,7.2,16.7,0,0
4:15 PM March 1 2016,0,7.2,16.7,0,0
4:30 PM March 1 2016,0,5.6,20.4,0,0
4:45 PM March 1 2016,0,5.6,20.4,0,0
5:00 PM March 1 2016,0,5.6,20.4,0,0
5:15 PM March 1 2016,0,5.6,20.4,0,0
5:30 PM March 1 2016,0,3.9,18.5,0,0
5:45 PM March 1 2016,0,3.9,18.5,0,0
6:00 PM March 1 2016,0,3.9,18.5,0,0
6:15 PM March 1 2016,0,3.9,18.5,0,0
6:30 PM March 1 2016,0,3.3,18.5,0,0
6:45 PM March 1 2016,0,3.3,18.5,0,0
7:00 PM March 1 2016,0,3.3,18.5,0,0
7:15 PM March 1 2016,0,3.3,18.5,0,0
7:30 PM March 1 2016,0,3.3,14.8,0,0
8:00 AM March 2 2016,0,10.0,24.1,1,0
8:15 AM March 2 2016,0,10.0,24.1,1,0
8:30 AM March 2 2016,0,10.0,24.1,1,0
8:45 AM March 2 2016,0,10.0,24.1,1,0
9:00 AM March 2 2016,0,10.0,24.1,1,0
9:15 AM March 2 2016,0,10.0,24.1,1,0
9:30 AM March 2 2016,0,10.0,18.5,0,0
9:45 AM March 2 2016,0,10.0,18.5,0,0
10:00 AM March 2 2016,0,10.0,18.5,0,0
10:15 AM March 2 2016,0,10.0,18.5,0,0
10:30 AM March 2 2016,0,11.7,18.5,0,0
10:45 AM March 2 2016,0,11.7,18.5,0,0
11:00 AM March 2 2016,0,11.7,18.5,0,0
11:15 AM March 2 2016,0,8.3,20.4,0,0
11:30 AM March 2 2016,0,8.3,20.4,0,0
11:45 AM March 2 2016,0,8.3,33.3,0,0
12:00 PM March 2 2016,0,7.8,33.3,0,0
12:15 PM March 2 2016,0,7.8,33.3,0,0
12:30 PM March 2 2016,0,5.6,27.8,0,0
12:45 PM March 2 2016,0,5.6,27.8,0,0
1:00 PM March 2 2016,0,5.6,27.8,0,0
1:15 PM March 2 2016,0,5.6,27.8,0,0
1:30 PM March 2 2016,0,5.0,33.3,0,0
1:45 PM March 2 2016,0,5.0,33.3,0,0
2:00 PM March 2 2016,0,5.0,33.3,0,0
2:15 PM March 2 2016,0,5.0,33.3,0,0
2:30 PM March 2 2016,0,4.4,29.6,0,0
2:45 PM March 2 2016,0,4.4,29.6,0,0
3:00 PM March 2 2016,0,4.4,29.6,0,0
3:15 PM March 2 2016,0,4.4,29.6,0,0
3:30 PM March 2 2016,0,3.9,31.5,0,0
3:45 PM March 2 2016,0,3.9,31.5,0,0
4:00 PM March 2 2016,0,3.9,31.5,0,0
4:15 PM March 2 2016,0,3.9,31.5,0,0
4:30 PM March 2 2016,0,2.2,31.5,0,0
4:45 PM March 2 2016,0,2.2,31.5,0,0
5:00 PM March 2 2016,0,2.2,31.5,0,0
5:15 PM March 2 2016,0,2.2,31.5,0,0
5:30 PM March 2 2016,0,0.6,22.2,0,0
5:45 PM March 2 2016,0,0.6,22.2,0,0
6:00 PM March 2 2016,0,0.6,22.2,0,0
6:15 PM March 2 2016,0,0.6,22.2,0,0
6:30 PM March 2 2016,0,-0.6,29.6,0,0
6:45 PM March 2 2016,0,-0.6,29.6,0,0
7:00 PM March 2 2016,0,-0.6,29.6,0,0
7:15 PM March 2 2016,0,-0.6,29.6,0,0
7:30 PM March 2 2016,0,-1.7,31.5,0,0
8:00 AM March 3 2016,0,-3.3,18.5,0,0
8:15 AM March 3 2016,0,-3.3,18.5,0,0
8:30 AM March 3 2016,0,-3.3,18.5,0,0
8:45 AM March 3 2016,0,-3.3,18.5,0,0
9:00 AM March 3 2016,0,-3.3,18.5,0,0
9:15 AM March 3 2016,0,-3.3,18.5,0,0
9:30 AM March 3 2016,0,-2.2,16.7,0,0
9:45 AM March 3 2016,0,-2.2,16.7,0,0
10:00 AM March 3 2016,0,-2.2,16.7,0,0
10:15 AM March 3 2016,0,-2.2,16.7,0,0
10:30 AM March 3 2016,0,-0.6,18.5,0,0
10:45 AM March 3 2016,0,-0.6,18.5,0,0
11:00 AM March 3 2016,0,-0.6,18.5,0,0
11:15 AM March 3 2016,0,-0.6,18.5,0,0
11:30 AM March 3 2016,0,0.0,11.1,0,0
11:45 AM March 3 2016,0,0.0,11.1,0,0
12:00 PM March 3 2016,0,0.0,11.1,0,0
12:15 PM March 3 2016,0,0.0,11.1,0,0
12:30 PM March 3 2016,0,0.6,7.4,0,0
12:45 PM March 3 2016,0,0.6,7.4,0,0
1:00 PM March 3 2016,0,0.6,7.4,0,0
1:15 PM March 3 2016,0,0.6,7.4,0,0
1:30 PM March 3 2016,0,1.7,9.3,0,0
1:45 PM March 3 2016,0,1.7,9.3,0,0
2:00 PM March 3 2016,0,1.7,9.3,0,0
2:15 PM March 3 2016,0,1.7,9.3,0,0
2:30 PM March 3 2016,0,1.1,11.1,0,0
2:45 PM March 3 2016,0,1.1,11.1,0,0
3:00 PM March 3 2016,0,1.1,11.1,0,0
3:15 PM March 3 2016,0,1.1,11.1,0,0
3:30 PM March 3 2016,0,1.1,13.0,0,0
3:45 PM March 3 2016,0,1.1,13.0,0,0
4:00 PM March 3 2016,0,1.1,13.0,0,0
